subject,period,grain,metric_zh,value,unit,verification_status,official_value,official_unit,verification_count,verification_method,official_source_url,verification_note
中国电信,Q2 2025,quarter,毛利率,31.901,percent,official_only,31.901,percent,4,official_gross_profit_divided_by_revenue_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca250815.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2025,quarter,毛利率,29.504,percent,official_only,29.504,percent,4,official_gross_profit_divided_by_revenue_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca251022.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2025,quarter,毛利率,25.337,percent,official_only,25.337,percent,4,official_gross_profit_divided_by_revenue_reconciliation,https://www.chinatelecom-h.com/sc/ir/report/annual2025_ashare.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2026,quarter,毛利率,28.124,percent,official_only,28.124,percent,4,official_gross_profit_divided_by_revenue_reconciliation,https://static.cninfo.com.cn/finalpage/2026-04-24/1225159634.PDF,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2023,quarter,毛利,38245.006,millions CNY,official_only,38245.006,millions CNY,3,official_revenue_minus_operating_cost_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca230421b.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2023,quarter,毛利,41311.688,millions CNY,official_only,41311.688,millions CNY,3,official_h1_minus_q1_revenue_minus_cost_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9393219&stockid=601728,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2023,quarter,毛利,35216.679,millions CNY,official_only,35216.679,millions CNY,3,official_9m_minus_h1_revenue_minus_cost_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca231021e.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2023,quarter,毛利,31647.098,millions CNY,official_only,31647.098,millions CNY,4,official_full_year_minus_9m_revenue_minus_cost_reconciliation,https://www.chinatelecom-h.com/sc/ir/report/annual2023_ashare.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2024,quarter,毛利,39548.432,millions CNY,official_only,39548.432,millions CNY,3,official_revenue_minus_operating_cost_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca240424.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2024,quarter,毛利,42467.912,millions CNY,official_only,42467.912,millions CNY,4,official_h1_minus_q1_revenue_minus_cost_reconciliation,https://www.chinatelecom-h.com/sc/ir/report/interim2024_ashare.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2024,quarter,毛利,35538.84,millions CNY,official_only,35538.84,millions CNY,4,official_9m_minus_h1_revenue_minus_cost_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca241023.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2024,quarter,毛利,32515.328,millions CNY,official_only,32515.328,millions CNY,4,official_full_year_minus_9m_revenue_minus_cost_reconciliation,https://www.chinatelecom-h.com/sc/ir/report/annual2024_ashare.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2025,quarter,毛利,39637.473,millions CNY,official_only,39637.473,millions CNY,3,official_revenue_minus_operating_cost_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca250426c.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2025,quarter,毛利,43039.217,millions CNY,official_only,43039.217,millions CNY,4,official_h1_minus_q1_revenue_minus_cost_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca250815.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2025,quarter,毛利,36835.687,millions CNY,official_only,36835.687,millions CNY,4,official_9m_minus_h1_revenue_minus_cost_reconciliation,https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca251022.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2025,quarter,毛利,32850.783,millions CNY,official_only,32850.783,millions CNY,4,official_full_year_minus_9m_revenue_minus_cost_reconciliation,https://www.chinatelecom-h.com/sc/ir/report/annual2025_ashare.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2026,quarter,毛利,36952.797,millions CNY,official_only,36952.797,millions CNY,4,official_revenue_minus_operating_cost_reconciliation,https://static.cninfo.com.cn/finalpage/2026-04-24/1225159634.PDF,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2016,quarter,净利润/股东应占利润,5119,millions CNY,official_only,5119,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2016/int1q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2016,quarter,净利润/股东应占利润,6554,millions CNY,official_only,6554,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/interim2016.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2016,quarter,净利润/股东应占利润,5870,millions CNY,official_only,5870,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2016/int3q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2016,quarter,净利润/股东应占利润,461,millions CNY,official_only,461,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/annual2016.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2017,quarter,净利润/股东应占利润,5348,millions CNY,official_only,5348,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2017/int1q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2017,quarter,净利润/股东应占利润,7189,millions CNY,official_only,7189,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/interim2017.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2017,quarter,净利润/股东应占利润,5965,millions CNY,official_only,5965,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2017/int3q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2017,quarter,净利润/股东应占利润,115,millions CNY,official_only,115,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/annual2017.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2018,quarter,净利润/股东应占利润,5698,millions CNY,official_only,5698,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2018/int1q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2018,quarter,净利润/股东应占利润,7872,millions CNY,official_only,7872,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/interim2018.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2018,quarter,净利润/股东应占利润,5464,millions CNY,official_only,5464,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2018/int3q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2018,quarter,净利润/股东应占利润,2176,millions CNY,official_only,2176,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/annual2018.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2019,quarter,净利润/股东应占利润,5956,millions CNY,official_only,5956,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2019/int1q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2019,quarter,净利润/股东应占利润,7953,millions CNY,official_only,7953,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/interim2019.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2019,quarter,净利润/股东应占利润,4480,millions CNY,official_only,4480,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2019/int3q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2019,quarter,净利润/股东应占利润,2128,millions CNY,official_only,2128,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/annual2019/annual2019_10.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2020,quarter,净利润/股东应占利润,5822,millions CNY,official_only,5822,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2020/int1q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2020,quarter,净利润/股东应占利润,8127,millions CNY,official_only,8127,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/interim2020.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q3 2020,quarter,净利润/股东应占利润,4757,millions CNY,official_only,4757,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2020/int3q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q4 2020,quarter,净利润/股东应占利润,2144,millions CNY,official_only,2144,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/presentations/annpre210309.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q1 2021,quarter,净利润/股东应占利润,6441,millions CNY,official_only,6441,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2021/int1q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国电信,Q2 2021,quarter,净利润/股东应占利润,"11,302",millions CNY,official_match,11302,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/interim2021.pdf,标准化表与官方值一致，差异 0.000。
中国电信,Q3 2021,quarter,净利润/股东应占利润,"5,584",millions CNY,official_match,5584,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://doc.irasia.com/listco/hk/chinatelecom/interim/2021/int3q.pdf,标准化表与官方值一致，差异 0.000。
中国电信,Q4 2021,quarter,净利润/股东应占利润,"2,622",millions CNY,official_match,2621,millions CNY,3,official_cumulative_report_quarter_reconciliation,https://www.chinatelecom-h.com/en/ir/report/annual2021.pdf,标准化表与官方值一致，差异 1.000。
